manudur,maeling,flokkur,gildi
2003-02,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1570
2003-03,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1594
2003-04,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1591
2003-05,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1719
2003-06,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1884
2003-07,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1900
2003-08,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1762
2003-09,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1431
2003-10,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1395
2003-11,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1442
2003-12,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1428
2004-01,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1482
2004-02,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1519
2004-03,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1552
2004-04,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1559
2004-05,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1730
2004-06,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1907
2004-07,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1918
2004-08,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1842
2004-09,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1482
2004-10,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1405
2004-11,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1362
2004-12,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1353
2005-01,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1389
2005-02,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1377
2005-03,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1293
2005-04,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1240
2005-05,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1288
2005-06,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1416
2005-07,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1432
2005-08,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1234
2005-09,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,843
2005-10,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,714
2005-11,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,659
2005-12,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,637
2006-01,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,653
2006-02,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,642
2006-03,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,609
2006-04,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,612
2006-05,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,664
2006-06,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,773
2006-07,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,827
2006-08,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,685
2006-09,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,489
2006-10,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,454
2006-11,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,441
2006-12,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,460
2007-01,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,472
2007-02,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,482
2007-03,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,461
2007-04,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,454
2007-05,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,488
2007-06,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,522
2007-07,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,512
2007-08,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,462
2007-09,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,363
2007-10,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,344
2007-11,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,311
2007-12,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,286
2008-01,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,317
2008-02,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,333
2008-03,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,354
2008-04,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,367
2008-05,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,421
2008-06,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,538
2008-07,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,594
2008-08,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,645
2008-09,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,611
2008-10,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,789
2008-11,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1258
2008-12,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1669
2009-01,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2228
2009-02,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2872
2009-03,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3217
2009-04,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3352
2009-05,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3487
2009-06,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3822
2009-07,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3966
2009-08,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3920
2009-09,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3315
2009-10,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3404
2009-11,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3471
2009-12,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3508
2010-01,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3664
2010-02,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3718
2010-03,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3754
2010-04,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3754
2010-05,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3765
2010-06,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3788
2010-07,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3814
2010-08,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3690
2010-09,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3407
2010-10,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3458
2010-11,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3355
2010-12,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3363
2011-01,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3542
2011-02,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3645
2011-03,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3718
2011-04,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3682
2011-05,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3708
2011-06,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3687
2011-07,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3727
2011-08,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3765
2011-09,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3559
2011-10,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3537
2011-11,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3568
2011-12,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3572
2012-01,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3281
2012-02,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3326
2012-03,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3358
2012-04,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3303
2012-05,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3215
2012-06,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3110
2012-07,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3086
2012-08,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3020
2012-09,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2787
2012-10,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2782
2012-11,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2785
2012-12,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2825
2013-01,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2734
2013-02,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2764
2013-03,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2729
2013-04,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2686
2013-05,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2700
2013-06,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2708
2013-07,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2781
2013-08,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2755
2013-09,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2401
2013-10,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2354
2013-11,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2342
2013-12,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2316
2014-01,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2398
2014-02,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2394
2014-03,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2369
2014-04,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2327
2014-05,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2334
2014-06,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2285
2014-07,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2318
2014-08,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2243
2014-09,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1987
2014-10,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2008
2014-11,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1977
2014-12,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1940
2015-01,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1893
2015-02,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1948
2015-03,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1946
2015-04,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1939
2015-05,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1918
2015-06,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1928
2015-07,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1956
2015-08,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1865
2015-09,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1626
2015-10,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1616
2015-11,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1612
2015-12,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1605
2016-01,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1654
2016-02,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1649
2016-03,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1574
2016-04,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1585
2016-05,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1552
2016-06,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1586
2016-07,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1598
2016-08,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1541
2016-09,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1348
2016-10,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1329
2016-11,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1330
2016-12,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1319
2017-01,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1411
2017-02,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1396
2017-03,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1330
2017-04,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1275
2017-05,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1263
2017-06,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1311
2017-07,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1363
2017-08,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1334
2017-09,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1197
2017-10,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1193
2017-11,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1201
2017-12,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1199
2018-01,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1252
2018-02,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1251
2018-03,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1273
2018-04,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1284
2018-05,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1308
2018-06,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1363
2018-07,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1436
2018-08,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1419
2018-09,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1302
2018-10,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1334
2018-11,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1421
2018-12,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1468
2019-01,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1606
2019-02,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1714
2019-03,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1787
2019-04,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2144
2019-05,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2170
2019-06,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2219
2019-07,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2304
2019-08,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2263
2019-09,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2086
2019-10,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2123
2019-11,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2150
2019-12,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2201
2020-01,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2380
2020-02,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2480
2020-03,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2948
2020-04,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,9900
2020-05,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,7187
2020-06,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,5511
2020-07,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,5339
2020-08,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,5475
2020-09,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,5426
2020-10,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,6051
2020-11,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,6390
2020-12,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,6253
2021-01,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,6255
2021-02,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,6111
2021-03,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,6056
2021-04,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,6012
2021-05,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,5551
2021-06,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,4423
2021-07,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3891
2021-08,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,3508
2021-09,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2967
2021-10,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2790
2021-11,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2635
2021-12,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2554
2022-01,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2573
2022-02,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2584
2022-03,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2514
2022-04,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2417
2022-05,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2319
2022-06,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2220
2022-07,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2156
2022-08,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,2095
2022-09,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1913
2022-10,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1854
2022-11,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1806
2022-12,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1809
2023-01,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1888
2023-02,"Atvinnulausir, meðalfjöldi á mánuði",Höfuðborgarsvæði konur,1915
